2181962	21761760	1248061	NON	
2315569	21895290	1248249	NON	
2278010	21857754	1248448	NON	
1275009	20849878	1249008	NON	
1894542	21474510	1249369	NON	
2313414	21893136	1249681	NON	
273314	19846792	1250834	NON	
2283225	21862965	1251426	NON	
976624	20549517	1252072	NON	
2207747	21787526	1252092	NON	
2196254	21776042	1252137	NON	
2156728	21736539	1252423	NON	
2230155	21809925	1252580	NON	
2238107	21817873	1252800	NON	
2189191	21768985	1253195	NON	
2315583	21895304	1253281	NON	
2335231	21914942	1254073	NON	
1912945	21492898	1254179	UNK	
2329939	21909652	1254222	NON	
1529037	21104967	1254772	NON	
2338384	21918095	1255167	NON	
2306976	21886700	1255185	NON	
2280447	21860190	1255438	NON	
2337909	21917620	1255440	NON	
2316045	21895766	1255674	NON	
563673	20136973	1255881	NON	
2281469	21861212	1256362	NON	
2347267	21926973	1256432	NON	
548502	20121806	1256635	NON	
2300628	21880355	1256776	NON	
2318776	21898494	1257863	NON	
2292089	21871823	1258381	NON	
2274497	21854244	1259420	NON	
2093775	21673626	1259866	NON	
2265319	21845070	1260323	NON	
138287	19711887	1261260	NON	
126720	19700321	1261327	NON	
2259506	21839258	1261782	NON	
2347285	21926991	1261847	NON	
2195121	21774910	1262250	NON	
2180070	21759869	1262446	NON	
2245574	21825335	1263431	NON	
2219178	21798954	1263849	NON	
2091517	21671368	1265059	NON	
2271906	21851653	1265219	NON	
2324668	21904385	1265235	NON	
2166062	21745869	1265571	NON	
2350370	21930073	1266100	NON	
2319635	21899353	1266408	NON	
2277024	21856770	1267071	NON	
2321657	21901375	1267422	NON	
1475730	21051334	1268151	NON	
2259739	21839491	1268447	NON	
2327717	21907430	1268514	NON	
2316383	21896104	1269306	NON	
1026675	20599513	1269532	NON	
2311509	21891231	1269770	NON	
2345083	21924789	1269842	NON	
2341584	21921291	1270343	NON	
2001547	21581446	1271599	NON	
2197501	21777289	1271612	NON	
2275701	21855447	1272797	NON	
2274970	21854717	1272814	NON	
56837	19630477	1272914	NON	
1698952	21279049	1273436	NON	
514813	20088131	1273763	NON	
2211750	21791529	1273870	NON	
2338275	21917986	1274145	NON	
2266293	21846044	1274264	NON	
2175359	21755162	1274820	NON	
2166626	21746433	1275249	NON	
2313987	21893709	1275415	NON	
2144104	21723920	1275524	NON	
2094324	21674174	1275979	NON	
1274223	20849092	1276183	NON	
1360862	20935777	1276190	NON	
2193933	21773722	1276659	NON	
2294042	21873776	1277374	NON	
2320836	21900554	1277705	NON	
2229411	21809181	1277874	NON	
2341465	21921172	1278274	NON	
2318980	21898698	1278474	NON	
2314174	21893896	1279105	NON	
2242683	21822446	1279562	NON	
2283149	21862889	1279879	NON	
2240839	21820604	1280056	NON	
1942374	21522311	1280889	NON	
2316005	21895726	1280927	NON	
2345233	21924939	1281001	NON	
887707	20460728	1281556	NON	
2214798	21794575	1281665	NON	
2298895	21878623	1281722	NON	
2324570	21904288	1281810	NON	
2294934	21874665	1281872	NON	
2235144	21814914	1281968	NON	
2345871	21925577	1282200	NON	
2320863	21900581	1282974	NON	
2227417	21807187	1282995	NON	
2344725	21924431	1283022	VAL	19325
2238428	21818194	1283324	NON	
2311936	21891658	1283578	NON	
2200471	21780250	1283796	NON	
462669	20035993	1283808	NON	
2196234	21776022	1283877	NON	
1919807	21499757	1284007	NON	
2342328	21922035	1284428	NON	
2312680	21892402	1284783	NON	
2322850	21902568	1284950	NON	
2289713	21869450	1285071	NON	
2344165	21923871	1285723	NON	
2242016	21821779	1285786	NON	
2350220	21929923	1286193	NON	
2330441	21910154	1286397	NON	
2098289	21678134	1286996	NON	
1591902	21171687	1287056	NON	
2181705	21761503	1287124	NON	
2345946	21925652	1287912	NON	
2248459	21828219	1288011	NON	
1885980	21465950	1288607	NON	
2347808	21927514	1288917	NON	
2307933	21887656	1288961	NON	
2342102	21921809	1290186	NON	
2224513	21804285	1290435	NON	
2182645	21762443	1290951	NON	
2346742	21926448	1291236	NON	
2110756	21690589	1291354	NON	
1337374	20912309	1292121	NON	
2232382	21812152	1292236	NON	
2222319	21802092	1292862	NON	
1693060	21273160	1293325	NON	
