1823525	21909918	1043111	NON	
1795013	21881423	1043393	NON	
1086694	21173064	1044306	NON	
1669086	21755568	1044895	NON	
1840565	21926948	1044973	NON	
1734470	21820917	1045320	NON	
1834922	21921310	1045403	NON	
1735111	21821558	1045955	NON	
1738312	21824756	1046101	NON	
1811954	21898351	1046103	NON	
1810905	21897302	1046416	NON	
437566	20517316	1046802	NON	
1769209	21855634	1047237	NON	
1807315	21893719	1047690	NON	
1732760	21819208	1047826	NON	
1781452	21867869	1049152	NON	
1820789	21907182	1049192	NON	
1344236	21430883	1049404	NON	
1839449	21925833	1049420	NON	
1696781	21783243	1049554	NON	
1725506	21811954	1051649	NON	
1588506	21675040	1051787	NON	
1815844	21902237	1052454	NON	
1806077	21892481	1052763	NON	
1654865	21741364	1054060	NON	
1568396	21654943	1054924	NON	
1775729	21862153	1055354	NON	
1256909	21343591	1055990	NON	
1036000	21118492	1056384	NON	
1825394	21911786	1056708	NON	
325394	20405600	1057957	NON	
1815383	21901776	1059700	NON	
1676963	21763442	1059933	NON	
1806781	21893185	1060248	NON	
1768691	21855116	1060953	NON	
1730955	21817403	1060987	NON	
1824047	21910440	1061029	NON	
1684779	21771255	1061134	NON	
1769764	21856189	1061572	NON	
195590	20275990	1063187	NON	
831417	20912879	1064078	NON	
1780762	21867179	1065450	NON	
1781773	21868190	1065523	NON	
1704126	21790586	1065950	NON	
1759587	21846019	1066240	NON	
1814699	21901092	1066420	NON	
623788	20703091	1067140	NON	
861285	20942731	1067169	NON	
622908	20702211	1067324	NON	
1819645	21906038	1067419	NON	
1762385	21848812	1067679	NON	
1817481	21903874	1068008	NON	
1836272	21922660	1070123	NON	
546480	20625969	1070398	NON	
1841452	21927835	1071277	NON	
669235	20748461	1071298	NON	
1713372	21799828	1071644	NON	
1804808	21891213	1071799	NON	
1796429	21882838	1072032	NON	
1843327	21929710	1072038	NON	
1718084	21804537	1072305	NON	
1836665	21923053	1072952	NON	
1774333	21860757	1072981	NON	
1790340	21876753	1073206	NON	
1722431	21808880	1073493	NON	
1160358	21247078	1074462	NON	
1808974	21895376	1074477	NON	
1761648	21848075	1075108	NON	
160726	20241156	1077366	NON	
1804796	21891201	1077533	NON	
1745620	21832058	1078207	NON	
1569935	21656482	1078605	NON	
1801297	21887704	1078618	NON	
914386	20995975	1079056	NON	
